,0.001,0.003111111111111111,0.005222222222222222,0.007333333333333333,0.009444444444444443,0.011555555555555555,0.013666666666666667,0.015777777777777776,0.017888888888888888,0.02
7033812.804073673,2347391.5571776796,2630148.0363144944,2875896.2342416537,3102452.9035941586,3310028.0593660087,3502722.00259751,3684601.5597790233,3857074.1378150135,4021554.483717968,4179179.348297148
7281579.348273393,2371525.486718714,2657081.674582655,2905302.141853791,3134156.6684237504,3343851.1396070924,3538508.2410670873,3722227.4080909095,3896452.5237093973,4062602.1583359656,4221827.519154826
7565539.270860967,2397832.6393718217,2686507.944870455,2937436.8642433016,3168790.723773943,3380778.2410851507,3577568.261257135,3763304.1302412464,3939440.8020010013,4107413.288230373,4268384.28591135
7831848.08177622,2420727.7225850387,2712057.9809962153,2965354.4394148956,3198886.501828922,3412880.5668566655,3611525.0171591844,3799008.108761678,3976801.737021933,4146353.1787816603,4308839.6919686
8180762.589140412,2450561.166529661,2745474.7552393167,3001854.4308120334,3238212.1886902098,3454807.291695359,3655872.3960537137,3845637.9751495067,4025593.3838337585,4197204.185645192,4361660.218792258
8473679.85809871,2474933.7818102855,2772732.1897995835,3031641.163123952,3270322.282407658,3489046.240710935,3692091.048008745,3883716.733306133,4065437.8559306385,4238730.514286751,4404801.925817567
9020249.636675335,2517795.459057778,2820639.012043176,3083940.8424085034,3326710.0130887367,3549192.3768002456,3755719.0925083384,3950629.4247824904,4135471.3546997802,4311732.093333652,4480646.357411652
9677448.49463364,2562921.5603806935,2871119.0605988223,3139093.6332680844,3386153.0781343016,3612578.401671709,3822772.048861452,4021136.2333064284,4209257.149560868,4388639.590883376,4560549.651147013
10435614.167376872,2608812.208401686,2922351.272108808,3195060.5044999872,3446496.103993737,3676932.8555246345,3890846.1807530047,4092711.1401261874,4284152.154178824,4466698.162347761,4641636.612733989
11033690.807767488,2640298.061823074,2957555.584186258,3233494.583979534,3487919.9711273587,3721101.2444305825,3937562.6524783326,4141830.484648461,4335549.027282961,4520269.568835682,4697288.282328328
11527313.696681473,2664968.9655451174,2985129.150992628,3263580.5845088693,3520340.727389616,3755676.2508277823,3974138.546785214,4180289.0107515124,4375794.306108022,4562215.224740472,4740869.210458549
12034366.66864097,2690533.8309907024,3013759.050391974,3294852.135048534,3554038.5784029784,3791622.113135528,4012175.518565207,4220292.334743345,4417657.614871107,4605850.045508079,4786198.869273704
12529031.669581115,2712474.289521442,3038250.33357746,3321591.6152147776,3582888.531966185,3822395.071307681,4044731.5934516573,4254524.951792691,4453479.192693055,4643184.096705752,4824982.591583937
13152381.901210433,2738847.5673347046,3067713.4323432487,3353761.1793294568,3617551.2518295166,3859349.43695644,4083816.565416403,4295620.328036955,4496485.596524888,4688015.886054944,4871559.944020665
13727370.60393806,2760272.6748656994,3091696.268819846,3379958.2080640728,3645795.0875598076,3889476.471601255,4115689.2160464413,4329134.039677564,4531552.186310808,4724560.015947127,4909517.507974638
14512989.415370544,2777894.8273679283,3111373.021300725,3401449.350123056,3668948.8032266335,3914161.687187718,4141792.5098768934,4356584.344528938,4560276.773898299,4754500.550800055,4940625.045073474
15152702.366264835,2788972.9892127034,3123759.4369436647,3414982.9857757525,3683554.164698661,3929739.821578,4158265.7078667968,4373899.803575195,4578398.8027863875,4773387.519140149,4960246.331873905
15771390.571339605,2794129.07504054,3129528.920990547,3421259.899230584,3690310.21532882,3936938.9348813747,4165884.34346895,4381909.017424797,4586778.460673552,4782122.466488402,4969320.939080789
15993193.532158306,2794987.6148044416,3130489.9031297443,3422306.7895097407,3691436.8405089835,3938140.9446864915,4167156.2288605752,4383247.822748639,4588180.653414004,4783585.088399584,4970841.268689265
16595186.234147245,2795456.4155410137,3131018.3323422,3422896.819089171,3692080.3071879107,3938829.6244349317,4167884.018307193,,4588985.12749189,4784423.212720216,4971712.647785926
17121734.367575362,2794311.624495737,3129735.5940425154,3421506.475972738,3690583.921247514,3937237.2261792636,4166198.894766843,4382242.978178208,4587130.667599695,4782489.684483214,4969703.481350268
17446823.113820538,2792978.8813525713,3128238.496252527,3419878.783771162,3688830.070616372,3935368.3067913936,4164222.531896787,4380165.1641387,4584957.0197726665,4780225.305468634,4967352.2977807075
18006856.21990185,2790620.0730550927,3125633.0020521283,3417040.6756216264,3685770.8578863386,3932106.9460495138,4160775.431999117,4376545.7805486135,4581169.187357045,4776282.288681141,4963259.574323872
18253124.728063963,2789712.60339771,3124614.897049005,3415924.8736804035,3684562.604347124,3930818.7839685213,4159418.536782485,,4579684.251871945,4774735.127801437,4961652.1712346915
18800172.48054842,2787749.1775135905,3122440.9298013747,3413546.915872141,3682000.185515566,3928081.561299531,4156521.4069582354,4372073.748276659,4576490.896310053,4771406.672287962,4958194.254052447
18895901.59686851,2787411.756813514,3122061.642892037,3413135.951360045,3681558.431997799,3927609.4928842704,4156022.5036447155,4371549.210601732,4575941.632774001,4770834.070572705,4957599.990898795
19149222.34035351,2787117.0752200647,3121735.984500218,3412784.7176917465,3681180.803311868,3927205.8669952857,4155595.27244653,,4575473.771546406,4770347.62602934,4957094.929456221
19671019.22995401,2797584.08604165,3133444.8178526703,3425581.0578098274,3694984.799273601,3941941.102548208,4171191.6006313204,4387507.942429141,4592648.203699357,4788252.368757165,4975699.328118324
19674976.677511703,2797666.6179607823,3133535.1086711627,3425678.692059647,3695090.372465983,3942053.8386693173,4171310.973153268,4387633.630095791,4592780.016014766,4788390.04875334,4975842.606384208
