,N,sx,sy,sz,sx_err_stat,sy_err_stat,sz_err_stat,sx_err_sm,sy_err_sm,sz_err_sm,sx_err_tot,sy_err_tot,sz_err_tot,M,Mxder,Myder,Mzder,Meder,M_err_no_Ebeam,M_err_due_to_Ebeam,M_err_with_Ebeam,varN,varN_top_no_Ebeam,varN_bottom_no_Ebeam,varN_top_with_Ebeam,varN_bottom_with_Ebeam
31,8079544.446884259,1094.754994369136,69.5289803797085,28.15840143496888,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3274290.988873463,2962.1187993386216,20486.87198877571,116281.13891462752,386137.7295954354,173305.23414381212,386137.7295954354,423245.85101186647,28016391.44399182,29130604.86198423,27014197.534549844,30976073.72391292,25734280.90955132
32,8340174.912912783,1099.0212252818962,69.8885544788414,28.268639631518937,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3307154.1495880275,2980.423358453326,20678.555380519163,116990.21221737958,390224.74777812016,174871.5665628535,390224.74777812016,427615.970902215,29372916.185842156,30547148.81588669,28316626.337536804,32496311.508998983,26964752.95490729
33,8600805.378941307,1103.2792912127936,70.2508323744867,28.378549473397356,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3340337.7054102435,2998.8965667819552,20871.214459281375,117706.42853122376,394323.0881044121,176446.46842622178,394323.0881044121,432000.06253736303,30746426.477853708,31981461.547432512,29635321.433910787,34035903.448694214,28210357.25813908
34,8861435.844969831,1107.2087314404794,70.60782977832547,28.484799033751692,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3372250.925556255,3016.971579130682,21055.64090705328,118387.73801986346,398257.69262936665,177956.4510769263,398257.69262936665,436208.3082867193,32147083.018915948,33444343.23246603,30979874.82725401,35606635.2411363,29480022.10597583
35,9122066.310998356,1110.787058314529,70.95918534962058,28.5871760358394,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3402715.2027851488,3034.5703706992413,21231.07327697289,119029.42768880723,402020.85900321935,179395.21901184783,402020.85900321935,440231.0934929463,33576682.35237067,34937714.21476029,32351973.81912791,37210687.45203537,30775268.66327747
36,9382696.77702688,1114.3653851885786,71.3105409209157,28.689063560699417,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3433300.870759476,3052.1660411471235,21407.065634079143,119672.81063375965,405800.5701452999,180838.33705007733,405800.5701452999,444270.87106548843,35024201.00970326,36449879.84130883,33741193.71023898,38835395.08338162,32086338.300935157
37,9643327.243055405,1117.289490716438,71.72007835951638,28.772452123611597,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3461091.7676567356,3068.931509770944,21563.087999904787,120291.8594768102,409279.6565258799,182124.53901748848,409279.6565258799,447972.30378481536,36511658.555638365,38004013.3470292,35168509.5239685,40506278.888907395,33432592.043302365
38,9903957.70908393,1120.2087069756265,72.1300506154502,28.855840686523774,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3489026.2107585166,3085.7510724680087,21719.797761231366,120912.30502211492,412778.02464672853,183416.34332675763,412778.02464672853,451693.7597871087,38017354.50755583,39577265.279263474,36613259.99461816,42198209.2889372,34794936.77800312
39,10164588.175112454,1123.3761637511454,72.59111205167778,28.92827309724749,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3517666.468257107,3102.429675874769,21876.708715483455,121599.60106957822,416386.3493241408,184709.0583278084,416386.3493241408,455516.2215902208,39536006.330292806,41163739.998005874,38070685.76779442,43905209.77984831,36168641.05535039
40,10425218.641140979,1126.912379093538,73.1280659054138,28.983405313830705,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3547164.513171012,3118.761319072752,22026.415944076594,122386.05073360122,420134.7333815632,185945.10566924769,420134.7333815632,459443.9862659483,41065236.41083655,42760264.50962057,39539066.026463106,45624383.45173754,37551698.23875243
