,0.06,0.06857142857142857,0.07714285714285714,0.08571428571428573,0.09428571428571428,0.10285714285714287,0.11142857142857143,0.12
6693879.389122463,2221983.7110158848,2478706.635655974,2738452.6386339148,3001320.9560315823,3267457.013404049,3536921.1181853204,3809616.462892026,4085454.898604093
6868606.838842592,2232258.905987972,2489990.412524038,2750771.275491343,3014673.79500886,3281838.23803035,3552338.971226235,3826135.978031811,4103021.8396779173
7057311.54826781,2243369.2187133767,2502187.257929733,2764074.1216151183,3029091.3396034306,3297379.8271341166,3569039.3081876365,3843972.6415167623,4122038.939129747
7249982.525209272,2254728.601148735,2514671.4920421415,2777677.0722110257,3043832.4364988757,3313291.9100537137,3586113.399788084,3862211.3714733543,4141466.5817344794
7445826.651855403,2266292.184325373,2527335.932571169,2791512.4805183928,3058828.2198302774,3329460.037129298,3603451.024782047,3880717.9649251224,4161206.0500443196
7662788.473115058,2278005.0783010526,2540099.9708347325,2805339.5465790927,3073726.89254997,3345450.8932083733,3620533.0226798025,3898886.266553868,4180508.313137978
7870760.721232347,2289254.201713811,2552369.113644215,2818618.0819101315,3088049.2833989877,3360792.4664059617,3636916.2584394906,3916352.6014167853,4199048.255330514
8847174.911496703,2336336.1293543796,2604023.189223979,2874796.4101576353,3148816.771939694,3426252.4876940646,3707061.829716665,3991215.2379682227,4278653.210710818
9094929.243446115,2348552.5733958133,2617439.1528061084,2889428.21187022,3164693.2968183053,3443375.0153401387,3725405.4187346688,4010856.4289616644,4299564.342601657
9377716.79000426,2362515.1815591445,2632774.6596704363,2906153.0785742654,3182848.883489145,3462933.922697701,3746390.3298474033,4033293.4198125103,4323456.628096517
10172488.004583193,2386500.883160541,2658963.4994574357,2934543.2329381984,3213469.419444043,3495853.277555949,3781570.577244798,4070744.553087753,4363247.510656593
10475276.16408098,2393140.7348375674,2666238.8318407484,2942437.587085929,3221992.948779662,3505035.5815267707,3791400.6444718353,4081190.167175942,4374384.726801657
10981150.314656716,2410288.970513439,2685016.853233337,2962861.3953746012,3244072.2728160224,3528790.185963231,3816815.7702340516,4108317.3300888706,4403215.434578963
11876958.564459834,2450141.1034943922,2728679.469541658,3010351.7278742203,3295396.1299624103,3583965.1748560923,3875934.7468646234,4171418.3807600033,4470291.193222983
12692587.284874927,2486495.9544195198,2768355.0182435396,3053444.924658054,3341897.1273510056,3633842.1864246866,3929300.6593264304,4228323.372750408,4530752.128690716
13075683.541618135,2500867.3560368153,2784096.584796816,3070531.8691987824,3360382.9592592856,3653677.8399187224,3950553.513710467,4250966.53593701,4554818.144024483
13503913.561661165,2513986.8970019105,2798454.358104956,3086159.855378029,3377290.1205297112,3671852.094218443,3970004.9414256564,4271730.136506344,4576869.095183046
13942637.975467674,2524639.0459928545,2810124.28585317,3098871.5792245995,3391058.3612812296,3686663.5341840396,3985881.385625426,4288668.233635316,4594864.387127792
14465676.443849346,2544273.2095897277,2831627.383210814,3122270.432691734,3416341.1109648338,3713878.116929443,4015024.748524491,4319767.29975312,4627914.286512495
14906365.33380934,2554316.8206809694,2842548.0490042246,3134079.0020173206,3429023.9321577125,3727465.2167617828,4029508.8893938237,4335142.703902397,4644221.327713676
15425711.971077487,2564824.427828074,2854028.4679422462,3146527.680182491,3442454.442877215,3741895.926063054,4044928.5936315814,4351589.275920266,4661680.575027791
15460221.755068908,2565641.8600650243,2854936.182324917,3147520.447161011,3443531.0611203774,3743063.0116846696,4046185.865412351,4352933.14156218,4663114.339412694
15899993.70856838,2576747.0593341636,2867179.808334413,3160919.570838381,3458101.0853275373,3758791.06709292,4063085.1762075676,4371038.398849333,4682425.9537944235
15995965.034519553,2580762.1677641715,2871568.0571214245,3165687.4408954293,3463241.0335687143,3764304.9309111782,4068983.223559084,4377320.6427521445,4689117.173158739
16484485.5774096,2601244.706336644,2893959.184142479,3189957.43924215,3489429.3932489366,3792484.124501335,4099095.788069628,4409392.781564704,4723190.21683648
16705441.82220704,2609569.0965014286,2902918.657078802,3199581.5441195113,3499702.457254089,3803419.614217723,4110684.7488324028,4421636.409798287,4736069.51879201
17032618.863254648,2621670.558402335,2915918.6194929946,3213485.647719363,3514457.992377403,3819103.7932688133,4127277.117417668,4439093.584434901,4754447.161372022
17129977.63653232,2625275.8177850633,2919795.2888362734,3217657.905295318,3518868.8718019566,3823775.607222549,4132222.2252374887,4444294.212376805,4759928.505642116
17251034.959988315,2628659.997981129,2923538.560966004,3221757.9026225857,3523335.206177675,3828601.6858659703,4137423.759045051,4449868.699179019,4765884.060290904
17595225.022629727,2636969.2440989716,2932881.282717032,3232149.6663452187,3534806.043137366,3841176.151500747,4151086.8220532644,4464648.181431229,4781783.600097636
17740739.41269975,2640486.363020347,2936840.0904865344,3236533.726477218,3539658.2340142475,3846486.5389537727,4156859.2318507154,4470904.774819274,4788519.644975573
17938869.60475744,2646459.871837656,2943395.529062241,3243703.5304950727,3547403.908346552,3854821.1024806183,4165802.2162812706,4480443.143406903,4798674.87154817
18195174.20806736,2655126.4709363356,2952788.061092439,3253851.8512667464,3558270.771913322,3866454.1639252347,4178177.6422049287,4493603.279451219,4812599.111080618
18486443.16246344,2665407.7896675747,2963960.7275799457,3265864.239944883,3571163.5914005283,3880226.1533591608,4192841.127737269,4509148.654425806,4829087.128043737
18572888.93317545,2669751.102619424,2968669.4005809645,3270877.602585759,3576538.3197260113,3885956.9190415232,4198920.657049464,4515575.116866875,4835834.508011306
18652163.399124093,2673745.306189458,2972979.920492054,3275488.693719735,3581479.7867007055,3891206.9191768747,4204490.137142502,4521461.877412749,4842061.585329925
