19039824.323648576,3036585.04448817,3375758.45572909,3718645.84055533,4065595.5563413408,4416888.721523041,4772260.494873538,5132192.682651411,5496249.496486609
19243165.075837087,3043770.2958986005,3383662.3790062084,3727273.299021208,4074951.9888030104,4426975.475774707,4783092.886639293,5143793.656701921,5508590.728766921
19349187.76224895,3046333.235346529,3386541.556335554,3730471.2608658513,4078476.6104280693,4430829.867820478,4787287.529958231,5148316.316356511,5513479.251139354
19435808.235986184,3048420.675393024,3388886.7574288636,3733078.8032941455,4081357.4185880106,4433981.610875532,4790716.883013202,5152021.029992005,5517470.0655015735
19666318.19204432,3053972.832914344,3395132.58229835,3740026.4464058364,4089012.572082168,4442371.4810419185,4799821.832476826,5161869.156332707,5528074.928863874
20129625.187259674,3067730.643508981,3410266.9344972367,3756549.8471087897,4106930.86536858,4461688.552650168,4820577.304376584,5184078.784090138,5551713.771091446
20131816.60773136,3067799.2342292373,3410340.414613294,3756630.0199249126,4107018.5906106248,4461783.951727992,4820678.458363773,5184187.871008224,5551825.938471928
20142760.14092278,3068142.7233631713,3410714.8976089307,3757032.6290427037,4107455.266407107,4462253.383441383,4821183.513120376,5184722.800886198,5552394.165013374
20385358.528638586,3075659.3974558483,3418935.696993731,3765988.6795174675,4117157.1145427614,4472671.5151968645,4832337.861283724,5196617.650110837,5565048.989450259
20867038.17598188,3092653.4792125886,3437474.072841204,3786078.128041755,4138790.9192202515,4495897.074797624,4857176.700296132,5223084.734990531,5593117.88951692
20888470.675269973,,3438297.783716216,3786980.271344451,4139761.393976598,4496939.891706136,4858284.836526678,5224265.62379914,5594373.405146754
21130682.680955235,3101981.3006090485,3447645.5063680704,3797111.859212434,4150702.39969181,4508680.859465333,4870832.370420821,5237608.479107595,5608563.908054324
21783782.97201897,,3472931.429262107,3824521.7441440728,4180250.6413832284,4540411.993185045,4904717.5375577845,5273671.485713693,5646861.708042949
21888781.525550954,3128909.9938671556,3477000.54043221,3828934.712916244,4185012.2844064455,4545528.242812151,4910177.336156067,5279482.49088462,5653025.325485019
