,N,sx,sy,sz,sx_err_stat,sy_err_stat,sz_err_stat,sx_err_sm,sy_err_sm,sz_err_sm,sx_err_tot,sy_err_tot,sz_err_tot,M,Mxder,Myder,Mzder,Meder,M_err_no_Ebeam,M_err_due_to_Ebeam,M_err_with_Ebeam,varN,varN_top_no_Ebeam,varN_bottom_no_Ebeam,varN_top_with_Ebeam,varN_bottom_with_Ebeam
57,13021716.92905489,658.1585909673938,234.391750800316,85.85588569309094,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,12892049.191249844,18926.81440419402,42938.77498463897,150159.17764025004,1402088.2189838274,2676030.548794248,1402088.2189838274,3021091.0068869633,26174405.78906349,29619681.137514558,23913561.948597066,30199898.48077618,23677383.231818207
58,13250168.103248836,663.1311288757928,234.90778399992604,87.06765014754114,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,13192080.90555333,19230.879872744976,43867.59749313474,151515.29739459592,1434205.49608647,2710740.732705903,1434205.49608647,3066767.145538698,26558679.172980554,30000598.093029164,24290155.77071858,30589576.928057358,24048408.803490877
59,13478619.277442781,668.1036667841918,235.4238171995361,88.27941460199133,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,13495777.731617052,19535.933744035123,44805.58153456691,152875.70485670876,1466698.5626440637,2745598.3680391936,1466698.5626440637,3112798.5916601876,26940101.915871225,30378167.785607204,24664443.46570829,30975830.3550533,24417135.264007732
60,13707070.451636728,673.0762046925909,235.93985039914617,89.49117905644154,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,13803139.544935873,19841.978991410764,45752.774159307126,154240.22446089707,1499568.73286419,2780601.4817281645,1499568.73286419,3159185.1773475986,27318740.4455885,30752489.50927398,25036467.121787645,31358760.21632178,24783605.268784113
61,13935521.625830673,678.0487426009898,236.45588359875623,90.70294351089173,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14114163.867486594,20148.967826429674,46709.14343155028,155608.66407595412,1532815.696976814,2815744.025678566,1532815.696976814,3205922.3913006773,27694662.075613238,31123656.4006947,25406272.926397115,31738461.11960288,25147865.495392434
62,14163972.800024617,682.9286185850885,236.96642048386306,91.91470796534192,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14426716.177074868,20456.48704561386,47668.43328730152,156957.64580479023,1566214.0583664079,2850807.4854844576,1566214.0583664079,3252711.1454783054,28069987.378632218,31494631.742210377,25775482.03005276,32117976.303025767,25511519.404315017
63,14392423.974218564,684.3975219136647,237.27463285846338,93.12647241979212,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14662278.43353324,20748.362176988496,48401.77208851317,157444.79579811802,1591475.8956456631,2877872.4775286596,1591475.8956456631,3288608.447860297,28519960.072559133,31970048.898800783,26202006.96492276,32604827.544446237,25931790.75995482
64,14620875.148412509,685.8664252422408,237.58284523306372,93.13083666153878,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14708395.720507247,20771.496230688805,48508.9476242243,157932.60586674756,1596169.626935992,2883529.0687402305,1596169.626935992,3295830.300276834,29154750.50556086,32698879.442314826,26772472.69481214,33351982.680688158,26494198.103739243
65,14849326.322606454,687.335328570817,237.89105760766404,92.47935767581474,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14650679.351779003,20648.183584360493,48273.760619156565,158421.07601067884,1589596.122118783,2877536.9956962294,1589596.122118783,3287405.5108938958,29899993.048752345,33578607.39014803,27429185.440274984,34254164.69250334,27141747.387805745
66,15077777.4968004,688.804231899393,238.19926998226435,91.82787869009071,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14592387.140297644,20524.564059227672,48037.12664988186,158910.20622991186,1582963.237722447,2871583.1355890613,1582963.237722447,3278988.001896353,30657091.015368648,34474004.423868865,28095400.102177728,35172478.608454645,27798643.82265332
67,15306228.670994345,690.2731352279692,238.5074823568647,91.17639970436667,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14533520.021445885,20400.637592553034,47799.05411170139,159400.0209327177,1576271.1441895624,2865668.4096774897,1576271.1441895624,3270578.8714275314,31426248.85764295,35385386.67918069,28771261.08076422,36107246.18571229,28465032.019505657
68,15534679.84518829,691.7420385565454,238.81569473146502,90.52492071864265,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14474084.13841244,20276.404121599266,47559.57199490683,159890.60275897768,1569520.6758541241,2859794.2198161357,1569520.6758541241,3262179.9661617945,32207671.074529633,36313072.63406624,29456911.9564999,37058791.555827014,29141055.825474948
69,15763131.019382237,693.2109418851214,239.12390710606533,89.87344173291861,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14414068.399966307,20151.863583629063,47318.64093566191,160381.84498153874,1562710.4701130798,2853960.447156625,1562710.4701130798,3253790.7503918386,33001588.104461096,37257419.874515146,30152515.10797841,38027478.496766426,29826877.92949803
70,15991582.193576181,694.6798452136976,239.43211948066568,89.22196274719458,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14353471.515404562,20027.01591590512,47076.26049979767,160873.747600401,1555840.4136416742,2848167.8336530086,1555840.4136416742,3245412.0541737634,33808226.813621245,38218783.50243991,30858229.253463157,39013668.26958709,30522657.420186717
71,16220033.367770128,696.1487485422737,239.740331855266,88.57048376147054,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14292292.194024255,19901.82725824802,46832.43025314505,161366.31061556438,1548910.3931151517,2842414.5412682323,1548910.3931151517,3237042.4511138606,34627821.207538515,39197526.26598025,31574219.84530633,40017730.26017119,31228559.80516951
72,16448484.541964073,697.6176518708498,240.04854422986634,88.41691671509261,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14311124.846633209,19888.32696867852,46850.98689374033,161859.57821565072,1550652.8876131272,2845365.094278541,1550652.8876131272,3240467.0801601517,35353542.43410317,40045058.128958076,32218181.295731004,40887198.97378279,31863191.359196946
73,16676935.716158018,699.086555199426,240.35675660446665,88.5475619959472,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14376028.143438058,19938.78234199271,47020.13779971331,162353.74322441587,1557385.1158187217,2853280.0497324425,1557385.1158187217,3250639.2357773054,36023043.146242246,40813555.09021099,32819208.04437086,41675628.99234166,32455311.67897982
74,16905386.890351962,703.2660906774584,240.62152610519183,88.67820727680181,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14493257.439128397,19988.573393686045,47364.49716797832,163436.51821793005,1569785.8346127428,2865977.8103977637,1569785.8346127428,3267729.544537489,36624356.70185289,41484834.10742077,33368791.05559507,42364510.82609086,32996390.51392965
75,17133838.064545907,707.9034735034174,240.87895775869416,88.80885255765641,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14619743.529565673,20038.226119387316,47739.32585997411,164620.34029855588,1583185.898707128,2879509.987501408,1583185.898707128,3286039.4638508917,37214108.70871936,42139167.45345895,33909891.19937043,43036085.478094175,33529010.893906053
76,17362289.238739856,712.5408563293765,241.13638941219648,88.93949783851102,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14746713.084930435,20087.896348074904,48115.178721309596,165806.1203775436,1596634.6318395757,2893075.8862243076,1596634.6318395757,3304410.723720957,37804070.798707314,42793225.12418826,34451444.22254397,43707431.85895269,34062029.9753906
77,17590740.4129338,717.1782391553356,241.3938210656988,89.07014311936561,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,14874163.611393394,20137.57406336152,48492.043258570346,166993.8218406147,1610131.6874400915,2906674.3326627454,1610131.6874400915,3322842.1158789797,38394205.82850852,43446969.82482621,34993415.655169025,44378510.83343342,34595414.30889596
78,17819191.587127745,721.8156219812947,241.65125271920112,89.20078840022022,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,15002093.314501157,20187.251256294297,48869.90984635416,168183.41612846238,1623676.8113264134,2920304.3768727747,1623676.8113264134,3341332.674431176,38984477.135101445,44100364.8850527,35535771.38222897,45049283.91297954,35129130.7997015
79,18047642.76132169,726.4530048072538,241.90868437270345,89.33143368107481,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,15130510.255489739,20236.95662685347,49248.80756790688,169374.98517607685,1637271.0094173427,2933968.762064423,1637271.0094173427,3359885.274090222,39574835.416447684,44753361.70762043,36078464.95795251,45719700.086654946,35663134.47534271
80,18276093.935515635,731.0903876332129,242.16611602620577,89.46207896192941,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,15259402.429885855,20286.645004721962,49628.686613418904,170568.38614693377,1650912.716649164,2947662.785184398,1650912.716649164,3378495.033762069,40165261.02934723,45405940.66546497,36621478.30110366,46389738.66005628,36197407.76349802
81,18504545.109709583,735.727770459172,242.4235476797081,89.73509359076414,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,15413241.70354448,20368.69657350171,50089.08393352456,171763.81153438578,1667249.3891827287,2963855.1464745873,1667249.3891827287,3400611.3942957493,40720390.18002553,46009369.39543478,37137422.354241356,47009392.16669786,36704867.39013524
82,18732996.283903528,740.3651532851311,242.68097933321042,90.61645069148967,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,15673113.009218594,20589.001481207633,50893.04717672542,172961.01193125354,1695048.447719512,2990611.4355969727,1695048.447719512,3437578.50802563,41123261.036434606,46403022.40104069,37535521.5146178,47413815.23288596,37095761.93558556
83,18961447.458097473,745.0025361110902,242.93841098671274,91.49780779221521,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,15935284.093087422,20809.70669573155,51703.23127410133,174160.28293568824,1723087.5734114852,3017429.4337468366,1723087.5734114852,3474753.397478278,41523736.75309377,46793970.67403404,37931632.87229372,47815474.50470512,37484672.35557358
84,19189898.632291418,749.6399189370493,243.19584264021506,92.37916489294075,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,16199730.63957416,21030.69898285807,52519.54096615777,175361.3020679307,1751363.45059171,3044297.7184776277,1751363.45059171,3512125.0739113195,41921894.47289017,47182303.87857391,38325819.79526048,48214461.82601498,37871661.266424716
85,19418349.806485362,759.9331570601151,243.06193092351072,93.26052199366629,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,16565668.43839114,21229.093584965547,53721.44932540361,177627.87602149797,1790931.4397966566,3078355.9563758196,1790931.4397966566,3561419.775343341,42180625.32886395,47375906.93358818,38613617.6207261,48414435.5456407,38152918.125698105
86,19646800.980679307,773.7035476111344,242.68742596698752,94.14187909439183,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,16996726.2263949,21412.817734092456,55172.313204523554,180543.73239515483,1837757.0816158142,3116770.5590720037,1837757.0816158142,3618232.96775195,42356867.82725777,47456456.719217464,38837734.95359868,48498838.44947682,38370912.20201106
87,19875252.154873256,787.4739381621538,242.31292101046432,95.02323619511738,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,17432317.578225728,21595.758158940476,56640.994773124454,183453.20867025427,1885093.9183923102,3155132.152883919,1885093.9183923102,3675382.698892945,42535787.476534136,47543566.07328948,39062944.3352637,48589907.831062146,38590017.052687004
88,20103703.3290672,801.244328713173,241.93841605394113,95.57055495111288,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,17810177.225405857,21702.101989189436,57925.04600103813,186356.32318464908,1926208.3589526552,3187694.6329544093,1926208.3589526552,3724469.8569145952,42796284.22975712,47743256.66673274,39351315.195135064,48796539.050418526,38871546.888247445
89,20332154.503261145,815.0147192641921,241.56391109741793,96.05190208581548,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,18178119.602906156,21792.900961670795,59179.64425843963,189253.09346466986,1966270.1177457299,3219133.565145333,1966270.1177457299,3772139.855067029,43073588.478554845,47967483.910010345,39652228.1359707,49028328.868388325,39165485.723604456
90,20560605.67745509,828.7851098152113,241.18940614089473,96.53324922051809,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,18548218.28831799,21883.095789677966,60444.040044250374,192143.31267299326,2006584.6535982904,3250580.9945717463,2006584.6535982904,3820033.870835076,43351932.545224756,48194840.801895924,39953348.384876296,49263295.285414636,39459646.282682456
91,20789056.851649035,842.5555003662305,240.81490118437154,97.01459635522069,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,18920472.74690699,21972.77136327348,61718.27354823927,195027.07280901665,2047152.3710526947,3282040.9939400866,2047152.3710526947,3868155.363504664,43631238.9980622,48425132.61730899,40254640.33582829,49501239.419474185,39753993.340460286
92,21017508.025842983,856.3258909172499,240.44039622784834,97.49594348992329,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,19294861.46769508,22061.918731949787,63002.30116467405,197904.24890538448,2087970.9489138145,3313508.9318710654,2087970.9489138145,3916498.962734113,43911460.61295855,48658200.05276459,40556096.42515774,49741999.562173516,40048518.506266005
93,21245959.200036928,870.0962814682691,240.06589127132514,97.9772906246259,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,19671364.972155448,22150.534527751402,64296.087062967774,200774.73919462712,2129038.325783806,3344980.893899752,2129038.325783806,3965060.0718287607,44192551.00841278,48893892.76364939,40857707.518233284,49985423.07739009,40343211.91442399
94,21474410.374230873,883.8666720192882,239.69138631480195,98.4586377593285,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,20050020.981549412,22238.706479868524,65599.68629358555,203639.0248518319,2170357.4792896374,3376464.6562141883,2170357.4792896374,4013846.6790065696,44474401.31415248,49131995.35027845,41159407.43488679,50231287.932474315,40638008.98713232
95,21702861.548424818,897.6370625703074,239.31688135827875,98.9399848940311,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,20430772.692535914,22326.37970656601,66913.01595905174,206496.622315216,2211923.2786305835,3407949.4781478527,2211923.2786305835,4062846.8142616563,44757016.497844554,49372431.59906043,41461227.6226491,50479519.19539589,40932938.9675412
96,21931312.722618762,903.8388538677756,239.1482150033472,99.4213320287337,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,20657905.835613325,22425.391572436536,67687.81107979285,207781.422900701,2236675.736995396,3426491.6153186397,2236675.736995396,4091889.9230444655,45214528.43503173,49844429.521285914,41902021.091687284,50965600.76603249,41365108.55784483
97,22159763.896812707,903.8388538677756,239.1482150033472,99.63504862877727,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,20702312.17486788,22473.597308003642,67833.31314210866,207781.422900701,2241483.7065141755,3430019.306028247,2241483.7065141755,4097472.592500775,45879584.74651534,50589986.77986607,42508197.13258264,51732776.84443201,41960546.063624494
98,22388215.071006656,903.8388538677756,239.1482150033472,99.63504862877727,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,20702312.17486788,22473.597308003642,67833.31314210866,207781.422900701,2241483.7065141755,3430019.306028247,2241483.7065141755,4097472.592500775,46599625.363337845,51407649.71537317,43158366.28753705,52574123.91880514,42599365.23893741
99,22616666.2452006,903.8388538677756,239.1482150033472,99.63504862877727,100.02034685355278,2.5133765388540708,11.906880062813935,30.368429715062916,4.583737118867327,0,104.52899745077306,5.227590994037714,11.906880062813935,20702312.17486788,22473.597308003642,67833.31314210866,207781.422900701,2241483.7065141755,3430019.306028247,2241483.7065141755,4097472.592500775,47324707.923161656,52231355.8484322,43812860.755114645,53421757.104974955,43242393.3168259
