,t,var_ch1
0,0.0,8.4323084e-08
1,1.6662239049003174,8.2562444e-08
2,3.3324478098006347,8.254653e-08
3,4.9986717147009525,8.3751914e-08
4,6.664895619601269,8.348681e-08
5,8.331119524501586,8.187346e-08
6,9.997343429401905,8.175066e-08
7,11.663567334302222,8.194028e-08
8,13.329791239202539,8.182901e-08
9,14.996015144102856,8.282802e-08
10,16.662239049003173,8.3570114e-08
11,18.32846295390349,8.333939e-08
12,19.99468685880381,8.263992e-08
13,21.660910763704127,8.250411e-08
14,23.327134668604444,8.262718e-08
15,24.99335857350476,8.226813e-08
16,26.659582478405078,8.2425906e-08
17,28.325806383305395,8.4989075e-08
18,29.99203028820571,8.349635e-08
19,31.65825419310603,8.008157e-08
20,33.324478098006345,8.178291e-08
21,34.990702002906666,8.276704e-08
22,36.65692590780698,8.199621e-08
23,38.3231498127073,8.3558895e-08
24,39.98937371760762,8.281219e-08
25,41.65559762250793,8.3176616e-08
26,43.321821527408254,8.2414715e-08
27,44.98804543230857,8.3459994e-08
28,46.65426933720889,8.2908045e-08
29,48.3204932421092,8.153416e-08
30,49.98671714700952,8.2876845e-08
31,51.652941051909835,8.371902e-08
32,53.319164956810155,8.260656e-08
33,54.985388861710476,8.3182684e-08
34,56.65161276661079,8.32938e-08
35,58.31783667151111,8.267482e-08
36,59.98406057641142,8.275101e-08
37,61.65028448131174,8.4086246e-08
38,63.31650838621206,8.294601e-08
39,64.98273229111237,8.3172594e-08
40,66.64895619601269,8.4283386e-08
41,68.31518010091301,8.34143e-08
42,69.98140400581333,8.161498e-08
43,71.64762791071365,8.254494e-08
44,73.31385181561396,8.456928e-08
45,74.98007572051428,8.159807e-08
46,76.6462996254146,8.4030994e-08
47,78.31252353031492,8.393286e-08
48,79.97874743521524,8.366472e-08
49,81.64497134011555,8.420746e-08
50,83.31119524501587,8.40698e-08
51,84.97741914991619,8.443218e-08
52,86.64364305481651,8.3003385e-08
53,88.30986695971681,8.352877e-08
54,89.97609086461713,8.4307686e-08
55,91.64231476951745,8.4108684e-08
56,93.30853867441778,8.381546e-08
57,94.9747625793181,8.330032e-08
58,96.6409864842184,8.260417e-08
59,98.30721038911872,8.29075e-08
60,99.97343429401904,8.284695e-08
61,101.63965819891936,8.276582e-08
62,103.30588210381967,8.280043e-08
63,104.97210600871999,8.264532e-08
64,106.63832991362031,8.327821e-08
65,108.30455381852063,8.2332924e-08
66,109.97077772342095,8.22018e-08
67,111.63700162832126,8.325751e-08
68,113.30322553322158,8.148788e-08
69,114.9694494381219,8.027617e-08
70,116.63567334302222,8.2673395e-08
71,118.30189724792253,8.485003e-08
72,119.96812115282285,8.2882e-08
73,121.63434505772317,8.272344e-08
74,123.30056896262349,8.289438e-08
75,124.96679286752381,8.298426e-08
76,126.63301677242411,8.122836e-08
77,128.29924067732443,8.297018e-08
78,129.96546458222474,8.263746e-08
79,131.63168848712507,8.169968e-08
80,133.29791239202538,8.042807e-08
81,134.96413629692572,8.3578435e-08
82,136.63036020182602,8.40797e-08
83,138.29658410672633,8.2644306e-08
84,139.96280801162666,7.992718e-08
85,141.62903191652697,8.192996e-08
86,143.2952558214273,8.2543984e-08
87,144.9614797263276,8.096435e-08
88,146.62770363122792,8.100863e-08
89,148.29392753612825,8.137143e-08
90,149.96015144102856,8.058127e-08
91,151.6263753459289,7.984665e-08
92,153.2925992508292,8.091523e-08
93,154.9588231557295,8.211961e-08
94,156.62504706062984,8.213036e-08
95,158.29127096553015,8.2304176e-08
96,159.95749487043048,8.2214044e-08
97,161.6237187753308,8.182365e-08
98,163.2899426802311,8.158784e-08
99,164.95616658513143,8.119347e-08
100,166.62239049003173,8.0122085e-08
101,168.28861439493204,8.100921e-08
102,169.95483829983237,8.1096445e-08
103,171.62106220473268,8.156606e-08
104,173.28728610963302,8.081436e-08
105,174.95351001453332,8.241009e-08
106,176.61973391943363,8.2494616e-08
107,178.28595782433396,8.140441e-08
108,179.95218172923427,8.053546e-08
109,181.6184056341346,8.098824e-08
110,183.2846295390349,8.2562686e-08
111,184.95085344393522,8.1588965e-08
112,186.61707734883555,8.026444e-08
113,188.28330125373586,8.158262e-08
114,189.9495251586362,8.157513e-08
115,191.6157490635365,8.20614e-08
116,193.2819729684368,8.1360724e-08
117,194.94819687333714,8.165457e-08
118,196.61442077823745,8.183491e-08
119,198.28064468313775,8.2988464e-08
120,199.9468685880381,8.169926e-08
121,201.6130924929384,7.9849855e-08
122,203.27931639783873,8.095908e-08
123,204.94554030273903,8.2891404e-08
124,206.61176420763934,8.074627e-08
125,208.27798811253967,8.189935e-08
126,209.94421201743998,8.236271e-08
