,t,var_ch1
0,0.0,8.171005e-08
1,1.6662239646701278,8.231639e-08
2,3.3324479293402556,8.251762e-08
3,4.998671894010384,8.273392e-08
4,6.664895858680511,8.1241176e-08
5,8.331119823350638,8.218849e-08
6,9.997343788020768,8.3248786e-08
7,11.663567752690895,8.28484e-08
8,13.329791717361022,8.196187e-08
9,14.99601568203115,8.294742e-08
10,16.662239646701277,8.2037666e-08
11,18.328463611371404,8.1524995e-08
12,19.994687576041535,8.016105e-08
13,21.660911540711663,8.197272e-08
14,23.32713550538179,8.422096e-08
15,24.993359470051917,8.184988e-08
16,26.659583434722045,8.115219e-08
17,28.325807399392172,8.1161026e-08
18,29.9920313640623,8.289262e-08
19,31.658255328732427,8.329485e-08
20,33.324479293402554,8.395903e-08
21,34.990703258072685,8.242427e-08
22,36.65692722274281,8.231381e-08
23,38.32315118741294,8.188412e-08
24,39.98937515208307,8.095495e-08
25,41.655599116753194,8.107561e-08
26,43.321823081423325,8.148659e-08
27,44.98804704609345,8.1524526e-08
28,46.65427101076358,8.1485965e-08
29,48.320494975433704,8.2182886e-08
30,49.986718940103835,8.304059e-08
31,51.65294290477396,8.1797275e-08
32,53.31916686944409,8.3081055e-08
33,54.98539083411422,8.404216e-08
34,56.651614798784344,8.377464e-08
35,58.317838763454475,8.2418275e-08
36,59.9840627281246,8.225703e-08
37,61.65028669279473,8.24886e-08
38,63.31651065746485,8.2993004e-08
39,64.98273462213498,8.299619e-08
40,66.64895858680511,8.134441e-08
41,68.31518255147525,8.182879e-08
42,69.98140651614537,8.302505e-08
43,71.6476304808155,8.310123e-08
44,73.31385444548562,8.302515e-08
45,74.98007841015576,8.2697184e-08
46,76.64630237482588,8.2044764e-08
47,78.312526339496,8.29108e-08
48,79.97875030416614,8.25523e-08
49,81.64497426883626,8.314997e-08
50,83.31119823350639,8.39515e-08
51,84.97742219817651,8.3870404e-08
52,86.64364616284665,8.142912e-08
53,88.30987012751677,8.309436e-08
54,89.9760940921869,8.346006e-08
55,91.64231805685702,8.060426e-08
56,93.30854202152716,8.203146e-08
57,94.97476598619728,8.299513e-08
58,96.64098995086741,8.153446e-08
59,98.30721391553755,8.4308915e-08
60,99.97343788020767,8.379725e-08
61,101.63966184487779,8.278753e-08
62,103.30588580954792,8.301447e-08
63,104.97210977421805,8.23152e-08
64,106.63833373888818,8.148366e-08
65,108.3045577035583,8.169519e-08
66,109.97078166822844,8.3842885e-08
67,111.63700563289856,8.4076525e-08
68,113.30322959756869,8.188127e-08
69,114.96945356223881,8.3845e-08
70,116.63567752690895,8.3457685e-08
71,118.30190149157907,8.178162e-08
72,119.9681254562492,8.0831775e-08
73,121.63434942091934,8.229764e-08
74,123.30057338558946,8.228762e-08
75,124.96679735025958,8.2684586e-08
76,126.6330213149297,8.1951676e-08
77,128.29924527959983,8.226313e-08
78,129.96546924426997,8.477813e-08
